# query 1
9 qid:3 1:426.1397396514746 2:22.907918077689143 
10 qid:3 1:454.5200302560215 2:21.933081749954475 
11 qid:3 1:470.75496406145567 2:22.991294959045437 
12 qid:3 1:581.0688409273235 2:145.22498601783718 
13 qid:3 1:588.5823488109772 2:149.28313963814102 
14 qid:3 1:618.0250289229743 2:145.35153309835047 
15 qid:3 1:1540.5333122862587 2:395.87140965159887 
16 qid:3 1:1699.7149894699153 2:361.16373860482094 
# query 4
0 qid:4 1:-24.220331833909786 2:-30.680169826433616 
1 qid:4 1:4.367520930203687 2:-25.14211763385295 
2 qid:4 1:77.24982382083682 2:-13.586517605650632 
3 qid:4 1:149.71669384205305 2:-13.544206321622314 
4 qid:4 1:166.52077971002242 2:-14.43913529834238 
5 qid:4 1:153.72820535157635 2:-5.597383160994491 
6 qid:4 1:201.84375214942017 2:13.26944766861142 
7 qid:4 1:199.43692011835432 2:14.455424127013181 
8 qid:4 1:215.30224067433284 2:13.21389955120983 
9 qid:4 1:180.27326237758584 2:66.94547123185896 
10 qid:4 1:387.7518823527446 2:21.58421231954544 
11 qid:4 1:418.9994173628355 2:20.182040125177966 
12 qid:4 1:493.0694108157992 2:137.27893646472518 
13 qid:4 1:533.9378203899337 2:139.4865668227732 
14 qid:4 1:541.2033440442902 2:140.46481579673073 
15 qid:4 1:1760.4993059453043 2:334.06462787940717 
16 qid:4 1:1576.4036772684824 2:415.3928530926715 
# query 5
0 qid:5 1:-24.570576940867443 2:-30.14946979225846 
1 qid:5 1:-27.786462081553896 2:-27.229397705414584 
2 qid:5 1:3.6364381410777704 2:-23.009534774908655 
3 qid:5 1:5.22950616795215 2:-23.469386121694352 
4 qid:5 1:3.490694030428233 2:-22.312486287538185 
5 qid:5 1:3.945266328261475 2:-22.29418572487258 
6 qid:5 1:78.67300842680227 2:-13.039843319196429 
7 qid:5 1:144.06014770871536 2:-12.448951381051065 
8 qid:5 1:196.0234087762343 2:11.119467749072092 
9 qid:5 1:211.7835456679589 2:14.502151265965374 
10 qid:5 1:230.45582434459604 2:11.418280210656627 
11 qid:5 1:423.0490549403894 2:21.791684007163788 
12 qid:5 1:473.73569869103517 2:20.85729316328832 
13 qid:5 1:491.8938719176815 2:19.63913387376192 
14 qid:5 1:518.394808814429 2:128.31046286012293 
15 qid:5 1:545.1347665843375 2:133.28307441843972 
16 qid:5 1:537.7102554099306 2:138.06769294790007 
# query 6
0 qid:6 1:-26.664213858815938 2:-29.417786888657925 
1 qid:6 1:-24.077866026731915 2:-28.97694657424707 
2 qid:6 1:4.370457575004629 2:-22.244681707056653 
3 qid:6 1:5.238490279219008 2:-22.493129384039978 
4 qid:6 1:5.085661810837406 2:-21.939336426349698 
5 qid:6 1:79.26438718539964 2:-14.994936130444934 
6 qid:6 1:141.52311761972473 2:-14.161216130523297 
7 qid:6 1:158.2903134987884 2:-11.791364905211198 
8 qid:6 1:158.5511352391757 2:-5.465678790608059 
9 qid:6 1:161.9333238523831 2:-5.711284044084558 
10 qid:6 1:228.99546798665614 2:14.284063284192886 
11 qid:6 1:178.33451500902777 2:73.49433505049117 
12 qid:6 1:415.1533405204177 2:24.760107045016202 
13 qid:6 1:484.64155135887336 2:152.4529109966813 
14 qid:6 1:456.64297991759116 2:165.69605137252495 
15 qid:6 1:526.2571261455653 2:150.06127312112537 
16 qid:6 1:583.9267940245717 2:144.59085121813277 
# query 7
0 qid:7 1:-26.787043662868133 2:-27.497707780439214 
1 qid:7 1:3.9701373459611027 2:-23.64362802551303 
2 qid:7 1:3.821977773097115 2:-22.575239212735656 
3 qid:7 1:5.594096117399497 2:-21.50723249949595 
4 qid:7 1:74.83068196751302 2:-14.738289021131239 
5 qid:7 1:84.92958068123133 2:-14.269153416052383 
6 qid:7 1:147.83054802692365 2:-13.010742113608734 
7 qid:7 1:160.3112978707897 2:-11.421758556546278 
8 qid:7 1:165.27860393031548 2:-12.972110345940335 
9 qid:7 1:167.75644872555443 2:-4.9718545243843515 
10 qid:7 1:238.70540693892443 2:12.244397595923127 
11 qid:7 1:158.1343743729466 2:77.05474248941736 
12 qid:7 1:1435.300327280112 2:353.00042264046436 
13 qid:7 1:1553.4988169926496 2:378.0116873938968 
14 qid:7 1:1776.256775905468 2:381.726827536428 
# query 8
0 qid:8 1:-27.291380452970706 2:-30.963543848922914 
1 qid:8 1:-24.641891218576056 2:-26.412596118684736 
2 qid:8 1:4.877621104216034 2:-22.971703534748812 
3 qid:8 1:4.228756141662489 2:-20.619430751652416 
4 qid:8 1:77.73855950688596 2:-13.7607856310039 
5 qid:8 1:85.61945451653494 2:-13.800596866853478 
6 qid:8 1:179.501661471092 2:-6.400468235618315 
7 qid:8 1:194.61663879797635 2:12.110642643097314 
8 qid:8 1:193.36112525325422 2:13.525533545801558 
9 qid:8 1:176.68611434604492 2:66.60380538549079 
10 qid:8 1:413.0810850056338 2:19.857879057785308 
11 qid:8 1:415.1533405204177 2:24.760107045016202 
12 qid:8 1:507.833161169575 2:139.79497887781838 
13 qid:8 1:467.3881978399703 2:159.981882975603 
14 qid:8 1:520.0064374336017 2:137.41911687027354 
15 qid:8 1:1575.8081268089343 2:358.8985133251333 
16 qid:8 1:1760.4993059453043 2:334.06462787940717 
# query 9
0 qid:9 1:-23.76302061749893 2:-29.532509168205436 
1 qid:9 1:4.524309692880606 2:-24.68731425353433 
2 qid:9 1:5.085661810837406 2:-21.939336426349698 
3 qid:9 1:134.5755812086194 2:-11.575412628339796 
4 qid:9 1:149.7947144185749 2:-12.974998639084513 
5 qid:9 1:150.76324119167575 2:-12.489392303216508 
6 qid:9 1:168.08050685225598 2:-5.287608961008729 
7 qid:9 1:199.31667206339654 2:12.811355265183078 
8 qid:9 1:213.22208192750483 2:10.363604062318792 
9 qid:9 1:224.60137050123592 2:14.275206566606796 
10 qid:9 1:184.6835335840877 2:63.29448334238589 
11 qid:9 1:186.39609116036155 2:70.16655203920449 
12 qid:9 1:174.72986115692242 2:77.76930451488708 
13 qid:9 1:496.30922391190694 2:142.22074551885524 
14 qid:9 1:504.2918135256023 2:148.03151418463065 
15 qid:9 1:528.1141701993829 2:140.57268019251575 
16 qid:9 1:1553.0910276239929 2:398.85419278237083 
# query 10
0 qid:10 1:-23.905155747381826 2:-26.416887337265102 
1 qid:10 1:78.14439214034452 2:-13.653087536943161 
2 qid:10 1:150.3234520885762 2:-12.728840612117986 
3 qid:10 1:153.72820535157635 2:-5.597383160994491 
4 qid:10 1:153.99111769565954 2:-5.608950929625907 
5 qid:10 1:159.86119146805078 2:-4.541878197581901 
6 qid:10 1:211.7835456679589 2:14.502151265965374 
7 qid:10 1:194.830127401545 2:77.45497463970158 
8 qid:10 1:437.07755907626154 2:22.14124534046695 
9 qid:10 1:468.15939777663306 2:23.225131687635386 
10 qid:10 1:504.7889011408845 2:129.85583981295377 
11 qid:10 1:467.3881978399703 2:159.981882975603 
12 qid:10 1:519.6874263517462 2:138.5054783953856 
13 qid:10 1:547.4839614219524 2:159.80768965148764 
14 qid:10 1:1497.4680923653111 2:376.3011015760003 
15 qid:10 1:1525.2767340769308 2:369.74590397945235 
16 qid:10 1:1744.1095964916185 2:379.0759256384063 
# query 11
0 qid:11 1:-25.58367169959938 2:-28.409760761434335 
1 qid:11 1:-24.744954083774825 2:-27.558511062201944 
2 qid:11 1:5.934039602127484 2:-25.364170108199684 
3 qid:11 1:3.635053418208148 2:-24.2802601367621 
4 qid:11 1:6.417004778680789 2:-22.2982507987368 
5 qid:11 1:2.8396297916773214 2:-20.509686859932394 
6 qid:11 1:86.5416817203461 2:-15.094182873273528 
7 qid:11 1:131.96351561627623 2:-12.030093182245297 
8 qid:11 1:132.97212585803697 2:-11.428285375266894 
9 qid:11 1:159.6565092511109 2:-4.652499845242946 
10 qid:11 1:168.08050685225598 2:-5.287608961008729 
11 qid:11 1:179.8912013480741 2:-6.44708423649274 
12 qid:11 1:188.11360139894379 2:72.10763945371514 
13 qid:11 1:500.63730831929433 2:153.73097314406763 
14 qid:11 1:546.7734607157082 2:140.1643132179823 
15 qid:11 1:1477.4214399600023 2:372.3878729154241 
16 qid:11 1:1776.256775905468 2:381.726827536428 
# query 12
0 qid:12 1:-26.511265663014676 2:-30.04271858882831 
1 qid:12 1:-27.433834948773445 2:-28.46282208179833 
2 qid:12 1:-24.843431139973088 2:-29.001714769343756 
3 qid:12 1:-25.819227989200158 2:-28.272903301723233 
4 qid:12 1:78.6531513003867 2:-15.163843233626256 
5 qid:12 1:79.41741827035978 2:-13.847537627148295 
6 qid:12 1:161.9333238523831 2:-5.711284044084558 
7 qid:12 1:218.2464579514154 2:11.409743855237735 
8 qid:12 1:238.70540693892443 2:12.244397595923127 
9 qid:12 1:178.33451500902777 2:73.49433505049117 
10 qid:12 1:170.7443068186864 2:81.01903086257911 
11 qid:12 1:175.07380956277183 2:88.6639405062465 
12 qid:12 1:442.12833147431326 2:22.060183828702172 
13 qid:12 1:537.3266611349818 2:131.093132906156 
14 qid:12 1:548.2283989993357 2:149.43018067180495 
15 qid:12 1:1645.7746821375306 2:426.88817786247637 
16 qid:12 1:1716.7713696707626 2:400.4786515745912 
# query 13
0 qid:13 1:-27.155626170756076 2:-30.59234677273651 
1 qid:13 1:-26.683806069732142 2:-30.334560254645016 
2 qid:13 1:-25.527696801302707 2:-28.849344902825962 
3 qid:13 1:4.877621104216034 2:-22.971703534748812 
4 qid:13 1:4.2096638950873775 2:-22.17433716068853 
5 qid:13 1:77.73855950688596 2:-13.7607856310039 
6 qid:13 1:80.72457271206333 2:-12.875548075102383 
7 qid:13 1:86.3963362179256 2:-14.793097153882803 
8 qid:13 1:132.97212585803697 2:-11.428285375266894 
9 qid:13 1:159.6565092511109 2:-4.652499845242946 
10 qid:13 1:179.8912013480741 2:-6.44708423649274 
11 qid:13 1:196.74483869073953 2:13.229539720627933 
12 qid:13 1:224.60137050123592 2:14.275206566606796 
13 qid:13 1:232.49732284661138 2:12.69784977036674 
14 qid:13 1:421.1821419159989 2:22.84985300753946 
15 qid:13 1:454.8267214768576 2:25.15406054584003 
16 qid:13 1:1413.5051213357606 2:410.8702407561707 
# query 14
0 qid:14 1:-24.00184629117869 2:-29.028377656358362 
1 qid:14 1:-27.8426248961963 2:-25.445333127623936 
2 qid:14 1:6.250175685535749 2:-25.108436916481033 
3 qid:14 1:4.466485286043324 2:-24.05278670760025 
4 qid:14 1:5.393682810555735 2:-22.2490381863481 
5 qid:14 1:74.36108693525544 2:-13.006651345499174 
6 qid:14 1:79.26438718539964 2:-14.994936130444934 
7 qid:14 1:156.0214146595913 2:-13.524306192884032 
8 qid:14 1:164.26702115561832 2:-5.500395430150235 
9 qid:14 1:170.127962508075 2:-6.52192356560705 
10 qid:14 1:217.39685832324176 2:13.720423346087674 
11 qid:14 1:233.68829659343473 2:13.009951995809637 
12 qid:14 1:174.32551470212277 2:84.76380185171709 
13 qid:14 1:548.2283989993357 2:149.43018067180495 
14 qid:14 1:1464.2020872985827 2:345.15682044438023 
15 qid:14 1:1553.4988169926496 2:378.0116873938968 
16 qid:14 1:1760.4993059453043 2:334.06462787940717 
# query 15
0 qid:15 1:4.543111306622188 2:-24.798761836816094 
1 qid:15 1:3.313061735568329 2:-22.718012750940673 
2 qid:15 1:3.518960327398662 2:-21.56743055361754 
3 qid:15 1:5.507745379445356 2:-21.03052833933117 
4 qid:15 1:129.69629379846938 2:-12.086803251341573 
5 qid:15 1:151.54917524321166 2:-13.11579924022888 
6 qid:15 1:158.86349143526976 2:-13.685042495095663 
7 qid:15 1:148.36922645000104 2:-6.0252728327782386 
8 qid:15 1:156.6461790792778 2:-4.925276601456252 
9 qid:15 1:159.86119146805078 2:-4.541878197581901 
10 qid:15 1:213.85337388749628 2:11.022071630286607 
11 qid:15 1:239.37933391612373 2:11.839240786941195 
12 qid:15 1:170.7443068186864 2:81.01903086257911 
13 qid:15 1:1484.6651294220337 2:322.29621013203445 
14 qid:15 1:1550.0986822212783 2:346.93519622533506 
15 qid:15 1:1612.4167837908562 2:364.61018337013047 
16 qid:15 1:1561.1237572743873 2:396.003512247308 
