# query 1
11 qid:3 1:190.77211168923174 2:72.62005968615597 
12 qid:3 1:175.055054976393 2:89.91456714254353 
13 qid:3 1:415.1533405204177 2:24.760107045016202 
14 qid:3 1:504.2918135256023 2:148.03151418463065 
15 qid:3 1:578.6502825207848 2:141.22054132861666 
16 qid:3 1:1586.1851750527992 2:394.31877144212376 
# query 4
0 qid:4 1:-26.664213858815938 2:-29.417786888657925 
1 qid:4 1:-23.905155747381826 2:-26.416887337265102 
2 qid:4 1:6.250175685535749 2:-25.108436916481033 
3 qid:4 1:4.929153694132942 2:-23.500425238645644 
4 qid:4 1:5.22950616795215 2:-23.469386121694352 
5 qid:4 1:76.2051298302004 2:-13.34602660036632 
6 qid:4 1:84.69154166212552 2:-14.931283736599484 
7 qid:4 1:145.95224293336346 2:-13.37674797354838 
8 qid:4 1:165.27860393031548 2:-12.972110345940335 
9 qid:4 1:164.15597009636102 2:-5.077984308210601 
10 qid:4 1:170.48441591776006 2:-6.178978881253077 
11 qid:4 1:180.95081654729157 2:-6.846897484122589 
12 qid:4 1:211.7835456679589 2:14.502151265965374 
13 qid:4 1:151.94831163747952 2:87.09581917113354 
14 qid:4 1:387.6950800878539 2:23.708336133618033 
15 qid:4 1:475.1252368978835 2:159.25817021360064 
16 qid:4 1:527.4810873299746 2:155.70886323375242 
# query 5
0 qid:5 1:-24.782006544985606 2:-27.209908549758957 
1 qid:5 1:3.0509744947585924 2:-23.214045214195437 
2 qid:5 1:5.043002628029741 2:-22.504134251686054 
3 qid:5 1:78.72797350723918 2:-12.929323403139854 
4 qid:5 1:131.96351561627623 2:-12.030093182245297 
5 qid:5 1:139.36841236413298 2:-12.360376529537394 
6 qid:5 1:149.71669384205305 2:-13.544206321622314 
7 qid:5 1:148.84049147121593 2:-12.56789523318019 
8 qid:5 1:152.83290073688048 2:-13.155907754547858 
9 qid:5 1:152.63593176186106 2:-4.488206893101635 
10 qid:5 1:211.84755738020021 2:13.84475278859687 
11 qid:5 1:242.10204864674142 2:10.431032509821819 
12 qid:5 1:438.76888811111206 2:21.37868766166269 
13 qid:5 1:470.1319858996109 2:22.34279202473335 
14 qid:5 1:495.406435859405 2:151.81620927592857 
15 qid:5 1:1542.99061640189 2:403.97104472253676 
16 qid:5 1:1716.7713696707626 2:400.4786515745912 
# query 6
0 qid:6 1:-23.486032793706315 2:-26.68247778948793 
1 qid:6 1:78.85032564339039 2:-13.818520314365022 
2 qid:6 1:80.43740090333537 2:-14.158892213190603 
3 qid:6 1:140.37931953113787 2:-11.93956781444679 
4 qid:6 1:166.52077971002242 2:-14.43913529834238 
5 qid:6 1:160.73296599913337 2:-6.599347391859441 
6 qid:6 1:196.74483869073953 2:13.229539720627933 
7 qid:6 1:214.29144786864498 2:13.522013883570239 
8 qid:6 1:228.99546798665614 2:14.284063284192886 
9 qid:6 1:178.33451500902777 2:73.49433505049117 
10 qid:6 1:174.32551470212277 2:84.76380185171709 
11 qid:6 1:399.76146648730827 2:23.52577629155346 
12 qid:6 1:533.9378203899337 2:139.4865668227732 
13 qid:6 1:1601.353267103566 2:381.4812347165221 
14 qid:6 1:1644.4758216188532 2:388.1760169202545 
15 qid:6 1:1727.591356597647 2:366.47062007343766 
# query 7
0 qid:7 1:-24.744954083774825 2:-27.558511062201944 
1 qid:7 1:4.743826377867851 2:-25.250413757844022 
2 qid:7 1:5.393682810555735 2:-22.2490381863481 
3 qid:7 1:80.2419561440543 2:-14.088258050949657 
4 qid:7 1:86.5416817203461 2:-15.094182873273528 
5 qid:7 1:152.83290073688048 2:-13.155907754547858 
6 qid:7 1:149.50753915671856 2:-5.387855264264114 
7 qid:7 1:160.12717586680958 2:-6.376462749938103 
8 qid:7 1:164.85040583829942 2:-5.106467238400817 
9 qid:7 1:167.85248227522177 2:-5.576293786307931 
10 qid:7 1:170.35145165271732 2:-5.581003707030096 
11 qid:7 1:204.99786002712958 2:11.856458949171767 
12 qid:7 1:162.92884621325857 2:70.25968840080118 
13 qid:7 1:164.93113708951623 2:76.06366520875251 
14 qid:7 1:455.7605634629042 2:20.96616598311776 
15 qid:7 1:467.3881978399703 2:159.981882975603 
16 qid:7 1:500.63730831929433 2:153.73097314406763 
# query 8
0 qid:8 1:-26.636098026537415 2:-29.912064311050944 
1 qid:8 1:-24.00184629117869 2:-29.028377656358362 
2 qid:8 1:5.22950616795215 2:-23.469386121694352 
3 qid:8 1:4.419215206866947 2:-21.00753027381101 
4 qid:8 1:5.594096117399497 2:-21.50723249949595 
5 qid:8 1:80.43740090333537 2:-14.158892213190603 
6 qid:8 1:83.07432773418111 2:-13.305233870758673 
7 qid:8 1:174.20413075372494 2:-5.316938820610538 
8 qid:8 1:223.30733445200457 2:12.002721601254667 
9 qid:8 1:169.1620700835009 2:73.30452926894756 
10 qid:8 1:186.89028384075098 2:75.64309452280833 
11 qid:8 1:174.32551470212277 2:84.76380185171709 
12 qid:8 1:513.3066719003575 2:143.1719336381719 
13 qid:8 1:527.4810873299746 2:155.70886323375242 
14 qid:8 1:581.0252728697927 2:145.57424352081526 
15 qid:8 1:568.3982117147796 2:163.48940806083706 
16 qid:8 1:1435.300327280112 2:353.00042264046436 
# query 9
0 qid:9 1:-27.155626170756076 2:-30.59234677273651 
1 qid:9 1:-26.2345009119306 2:-30.61263898316973 
2 qid:9 1:-24.9737425149033 2:-28.000676442523098 
3 qid:9 1:5.2088898488108155 2:-24.07919586919114 
4 qid:9 1:140.37931953113787 2:-11.93956781444679 
5 qid:9 1:150.3234520885762 2:-12.728840612117986 
6 qid:9 1:152.92803849827274 2:-13.545707765241788 
7 qid:9 1:166.52077971002242 2:-14.43913529834238 
8 qid:9 1:161.90229644127632 2:-5.473374635709116 
9 qid:9 1:167.75644872555443 2:-4.9718545243843515 
10 qid:9 1:196.09123367834758 2:12.091126944710181 
11 qid:9 1:408.6652184007599 2:21.335201719069282 
12 qid:9 1:456.64297991759116 2:165.69605137252495 
13 qid:9 1:583.9267940245717 2:144.59085121813277 
14 qid:9 1:1553.4988169926496 2:378.0116873938968 
15 qid:9 1:1699.7149894699153 2:361.16373860482094 
16 qid:9 1:1590.653466476404 2:414.1480654524957 
# query 10
0 qid:10 1:-24.782006544985606 2:-27.209908549758957 
1 qid:10 1:6.108892444172841 2:-24.453792209777745 
2 qid:10 1:3.839899938114087 2:-21.751222647096508 
3 qid:10 1:75.11493426246702 2:-13.3038000126849 
4 qid:10 1:84.843001372336 2:-14.698656845102473 
5 qid:10 1:140.89342843053365 2:-12.950319541550863 
6 qid:10 1:145.95224293336346 2:-13.37674797354838 
7 qid:10 1:145.9233221753567 2:-11.981892808508515 
8 qid:10 1:162.02360474442781 2:-14.008706370843784 
9 qid:10 1:210.19217486551725 2:12.730061183971294 
10 qid:10 1:160.62729843170092 2:80.49437896996484 
11 qid:10 1:469.3715012757762 2:21.841925239313476 
12 qid:10 1:481.5739929620655 2:23.61817232530777 
13 qid:10 1:577.5300087715133 2:145.85996773574828 
14 qid:10 1:1463.0874984848288 2:373.2630336154278 
15 qid:10 1:1586.1851750527992 2:394.31877144212376 
# query 11
0 qid:11 1:-25.648681208805243 2:-25.74596177944879 
1 qid:11 1:4.743826377867851 2:-25.250413757844022 
2 qid:11 1:3.945266328261475 2:-22.29418572487258 
3 qid:11 1:4.388364601774787 2:-20.928963100737693 
4 qid:11 1:75.04699188499153 2:-13.268173254694146 
5 qid:11 1:84.92958068123133 2:-14.269153416052383 
6 qid:11 1:134.5755812086194 2:-11.575412628339796 
7 qid:11 1:162.3916701199471 2:-6.027163794176725 
8 qid:11 1:159.6565092511109 2:-4.652499845242946 
9 qid:11 1:166.49066389540917 2:-5.138537808181249 
10 qid:11 1:170.48441591776006 2:-6.178978881253077 
11 qid:11 1:167.75644872555443 2:-4.9718545243843515 
12 qid:11 1:170.2779669667043 2:-5.57517443218866 
13 qid:11 1:215.30224067433284 2:13.21389955120983 
14 qid:11 1:173.40708797131447 2:64.23217515371087 
15 qid:11 1:194.0384451213742 2:81.03201400978605 
16 qid:11 1:537.4771587477409 2:153.67420360126604 
# query 12
0 qid:12 1:4.344909898135511 2:-24.800407976035757 
1 qid:12 1:5.393682810555735 2:-22.2490381863481 
2 qid:12 1:74.83068196751302 2:-14.738289021131239 
3 qid:12 1:77.20226921033726 2:-14.191640069233394 
4 qid:12 1:140.89342843053365 2:-12.950319541550863 
5 qid:12 1:160.60237768207742 2:-14.112941240340822 
6 qid:12 1:170.127962508075 2:-6.52192356560705 
7 qid:12 1:184.2647832193586 2:-7.096748465246775 
8 qid:12 1:162.92884621325857 2:70.25968840080118 
9 qid:12 1:182.086396868115 2:77.42330911692505 
10 qid:12 1:178.02730929163707 2:80.43153857407776 
11 qid:12 1:400.84978416442203 2:21.66327418285349 
12 qid:12 1:446.37806237943363 2:24.97344821674129 
13 qid:12 1:510.56424268042605 2:144.97627818353266 
14 qid:12 1:548.2283989993357 2:149.43018067180495 
15 qid:12 1:588.5823488109772 2:149.28313963814102 
# query 13
0 qid:13 1:3.821977773097115 2:-22.575239212735656 
1 qid:13 1:78.6531513003867 2:-15.163843233626256 
2 qid:13 1:78.14439214034452 2:-13.653087536943161 
3 qid:13 1:84.27063724400747 2:-13.38773590082397 
4 qid:13 1:152.71387496553842 2:-12.520944519748133 
5 qid:13 1:147.75120003287145 2:-4.936494280830279 
6 qid:13 1:160.12717586680958 2:-6.376462749938103 
7 qid:13 1:162.7197767921274 2:-5.149476207427464 
8 qid:13 1:167.75644872555443 2:-4.9718545243843515 
9 qid:13 1:189.622002422304 2:75.11484641697677 
10 qid:13 1:400.6973329665982 2:21.16157725176495 
11 qid:13 1:418.9994173628355 2:20.182040125177966 
12 qid:13 1:479.1622804010404 2:21.679025938977173 
13 qid:13 1:493.0694108157992 2:137.27893646472518 
14 qid:13 1:534.8476672736954 2:130.78835209754254 
15 qid:13 1:533.8585872950167 2:159.04415988202732 
16 qid:13 1:1477.4214399600023 2:372.3878729154241 
# query 14
0 qid:14 1:-27.433834948773445 2:-28.46282208179833 
1 qid:14 1:-27.194458002155333 2:-26.91513357886591 
2 qid:14 1:84.40481885010018 2:-14.19407450577549 
3 qid:14 1:138.9245782082766 2:-12.504447069152624 
4 qid:14 1:143.95281361715536 2:-13.096994380982526 
5 qid:14 1:160.60237768207742 2:-14.112941240340822 
6 qid:14 1:148.36922645000104 2:-6.0252728327782386 
7 qid:14 1:162.3916701199471 2:-6.027163794176725 
8 qid:14 1:161.9333238523831 2:-5.711284044084558 
9 qid:14 1:163.9234198015046 2:-5.515394456283888 
10 qid:14 1:182.03928859540673 2:71.46041075077753 
11 qid:14 1:198.82012681383537 2:71.88351010000001 
12 qid:14 1:484.64155135887336 2:152.4529109966813 
13 qid:14 1:541.2033440442902 2:140.46481579673073 
14 qid:14 1:511.13109773183277 2:154.89203042138072 
15 qid:14 1:582.7092200245953 2:153.375480600895 
16 qid:14 1:1767.7143632144052 2:381.36917210224277 
# query 15
0 qid:15 1:-24.12826066366781 2:-29.90812570366065 
1 qid:15 1:78.85032564339039 2:-13.818520314365022 
2 qid:15 1:140.89342843053365 2:-12.950319541550863 
3 qid:15 1:143.49698538719403 2:-12.452950402862411 
4 qid:15 1:144.06014770871536 2:-12.448951381051065 
5 qid:15 1:150.3234520885762 2:-12.728840612117986 
6 qid:15 1:152.92803849827274 2:-13.545707765241788 
7 qid:15 1:152.71387496553842 2:-12.520944519748133 
8 qid:15 1:156.49596096660898 2:-14.095310396686703 
9 qid:15 1:161.38136649533007 2:-12.936174410988393 
10 qid:15 1:155.3052243911867 2:-6.155934325091837 
11 qid:15 1:159.6565092511109 2:-4.652499845242946 
12 qid:15 1:175.7990008205095 2:-5.665022617718762 
13 qid:15 1:232.21684765882105 2:10.325090444327767 
14 qid:15 1:228.99546798665614 2:14.284063284192886 
15 qid:15 1:170.85012624111292 2:76.52236483614196 
16 qid:15 1:416.78894053636066 2:19.273508098795478 
